packetsReceivedVideo,roundTripTimeAudio,bytesReceived,jitterAudio,bytesSentAudio,networkType,packetsReceivedAudio,bytesReceivedVideo,roomId,bytesSentVideo,date,bytesSent,packetsLostAudio,bytesReceivedAudio,availableOutgoingBitrate,time,jitterVideo,roundTripTimeVideo,packetsLostVideo,timestamp
11547,48.935,12556755,3,196974,4g,2927,11749017,693722f4-b371-4435-bee0-35c42560b28a,12257801,2025-04-21 15:01:42.432000+00:00,13056844,4,205732,3446765,2025-04-21 15:01:42.679000+00:00,2.0,47.455,5,1745247702430.362
11950,48.935,12997761,4,203733,4g,3027,12161811,693722f4-b371-4435-bee0-35c42560b28a,12725099,2025-04-21 15:01:44.433000+00:00,13553003,4,213134,3446765,2025-04-21 15:01:44.676000+00:00,2.0,47.05799999999999,5,1745247704431.8
12360,48.935,13450687,7,211830,4g,3126,12585679,693722f4-b371-4435-bee0-35c42560b28a,13275067,2025-04-21 15:01:46.434000+00:00,14136522,4,221098,3635909,2025-04-21 15:01:46.683000+00:00,2.0,50.598,5,1745247706432.178
12752,48.935,13876697,9,219228,4g,3221,12984036,693722f4-b371-4435-bee0-35c42560b28a,13815607,2025-04-21 15:01:48.433000+00:00,14709144,4,228346,3644248,2025-04-21 15:01:48.676000+00:00,3.0,50.018,5,1745247708431.38
12752,48.935,13876697,9,226287,4g,3221,12984036,693722f4-b371-4435-bee0-35c42560b28a,14362948,2025-04-21 15:01:50.434000+00:00,15286824,4,228346,3644248,2025-04-21 15:01:50.682000+00:00,3.0,50.018,5,1745247710432.256
12752,48.935,13876697,9,233332,4g,3221,12984036,693722f4-b371-4435-bee0-35c42560b28a,14725251,2025-04-21 15:01:52.433000+00:00,15673220,4,228346,2332318,2025-04-21 15:01:52.732000+00:00,3.0,50.018,5,1745247712430.935
12752,48.935,13876697,9,240434,4g,3221,12984036,693722f4-b371-4435-bee0-35c42560b28a,14865004,2025-04-21 15:01:54.435000+00:00,15768262,4,228346,1492683,2025-04-21 15:01:54.683000+00:00,3.0,50.018,5,1745247714432.93
12752,48.935,13876697,9,247546,4g,3221,12984036,693722f4-b371-4435-bee0-35c42560b28a,14936892,2025-04-21 15:01:56.431000+00:00,15768262,4,228346,955317,2025-04-21 15:01:56.675000+00:00,3.0,50.018,5,1745247716428.699
283,282.56199999999995,268735,5,24483,4g,353,212542,693722f4-b371-4435-bee0-35c42560b28a,272571,2025-04-21 15:02:34.659000+00:00,330967,2,24925,517618,2025-04-21 15:02:36.204000+00:00,5.0,97.198,0,1745247754655.122
400,82.901,376399,8,31142,4g,454,303140,693722f4-b371-4435-bee0-35c42560b28a,375382,2025-04-21 15:02:36.662000+00:00,451211,2,32041,604950,2025-04-21 15:02:36.908000+00:00,9.0,64.804,0,1745247756659.862
544,148.361,518835,4,37833,4g,552,428077,693722f4-b371-4435-bee0-35c42560b28a,511876,2025-04-21 15:02:38.660000+00:00,605342,3,38936,696788,2025-04-21 15:02:38.908000+00:00,11.0,79.346,0,1745247758659.305
701,148.361,676993,15,44441,4g,652,567944,693722f4-b371-4435-bee0-35c42560b28a,662342,2025-04-21 15:02:40.657000+00:00,773518,3,45769,817864,2025-04-21 15:02:40.909000+00:00,24.0,99.15199999999999,0,1745247760655.711
879,233.612,851021,10,51055,4g,752,722688,693722f4-b371-4435-bee0-35c42560b28a,850542,2025-04-21 15:02:42.659000+00:00,981250,3,52679,965136,2025-04-21 15:02:42.907000+00:00,17.0,63.04899999999999,4,1745247762657.905
1085,233.612,1056514,9,57610,4g,851,908217,693722f4-b371-4435-bee0-35c42560b28a,1018928,2025-04-21 15:02:44.658000+00:00,1168245,4,59459,1074848,2025-04-21 15:02:44.910000+00:00,6.0,127.457,6,1745247764656.747
1325,233.612,1301385,9,64257,4g,951,1131404,693722f4-b371-4435-bee0-35c42560b28a,1266470,2025-04-21 15:02:46.656000+00:00,1436944,4,66387,1232674,2025-04-21 15:02:46.902000+00:00,8.0,72.26599999999999,6,1745247766654.923
1614,113.831,1605280,11,70913,4g,1050,1411849,693722f4-b371-4435-bee0-35c42560b28a,1546225,2025-04-21 15:02:48.657000+00:00,1739245,5,73267,1436256,2025-04-21 15:02:48.905000+00:00,8.0,86.075,6,1745247768655.706
1954,113.831,1962597,10,77600,4g,1151,1743822,693722f4-b371-4435-bee0-35c42560b28a,1874789,2025-04-21 15:02:50.657000+00:00,2091974,5,80379,1692599,2025-04-21 15:02:50.902000+00:00,6.0,58.608999999999995,6,1745247770655.471
2359,52.56699999999999,2392403,11,84171,4g,1249,2146194,693722f4-b371-4435-bee0-35c42560b28a,2264249,2025-04-21 15:02:52.660000+00:00,2507229,6,87179,1971703,2025-04-21 15:02:52.907000+00:00,7.0,157.242,6,1745247772656.367
2791,52.56699999999999,2859834,13,90930,4g,1348,2585001,693722f4-b371-4435-bee0-35c42560b28a,2704531,2025-04-21 15:02:54.657000+00:00,2975236,7,94017,2317913,2025-04-21 15:02:54.915000+00:00,13.0,85.037,6,1745247774656.062
3310,143.341,3426585,13,97596,4g,1448,3119832,693722f4-b371-4435-bee0-35c42560b28a,3133144,2025-04-21 15:02:56.657000+00:00,3431449,8,100931,2706479,2025-04-21 15:02:56.906000+00:00,20.0,98.999,11,1745247776656.009
3786,143.341,3947562,13,104272,4g,1547,3610331,693722f4-b371-4435-bee0-35c42560b28a,3537489,2025-04-21 15:02:58.657000+00:00,3862266,9,107777,2807333,2025-04-21 15:02:58.906000+00:00,16.0,119.492,28,1745247778655.479
4213,140.732,4405931,15,110922,4g,1646,4040384,693722f4-b371-4435-bee0-35c42560b28a,3998784,2025-04-21 15:03:00.658000+00:00,4359446,10,114587,2829902,2025-04-21 15:03:00.904000+00:00,34.0,70.48,28,1745247780656.556
4581,140.732,4807312,17,117612,4g,1742,4416044,693722f4-b371-4435-bee0-35c42560b28a,4497095,2025-04-21 15:03:02.658000+00:00,4880762,13,121218,1008146,2025-04-21 15:03:02.908000+00:00,28.0,53.10099999999999,48,1745247782656.454
4989,140.732,5246675,7,124300,4g,1842,4827505,693722f4-b371-4435-bee0-35c42560b28a,4752057,2025-04-21 15:03:04.659000+00:00,5158889,13,128118,1039016,2025-04-21 15:03:04.906000+00:00,8.0,46.417,48,1745247784657.688
5423,140.732,5710474,7,130964,4g,1941,5262523,693722f4-b371-4435-bee0-35c42560b28a,4993346,2025-04-21 15:03:06.659000+00:00,5422206,13,135009,1094000,2025-04-21 15:03:06.918000+00:00,8.0,71.976,48,1745247786657.229
5883,65.903,6203512,10,137475,4g,2040,5725492,693722f4-b371-4435-bee0-35c42560b28a,5249935,2025-04-21 15:03:08.659000+00:00,5701026,14,141796,1154046,2025-04-21 15:03:08.905000+00:00,7.0,69.76299999999999,48,1745247788657.064
6312,65.903,6666457,12,144034,4g,2137,6159765,693722f4-b371-4435-bee0-35c42560b28a,5522491,2025-04-21 15:03:10.660000+00:00,5996377,18,148530,1195283,2025-04-21 15:03:11.004000+00:00,13.0,86.487,60,1745247790657.994
6729,65.903,7111485,11,150602,4g,2237,6576339,693722f4-b371-4435-bee0-35c42560b28a,5798202,2025-04-21 15:03:12.657000+00:00,6295662,19,155440,1384755,2025-04-21 15:03:12.903000+00:00,9.0,85.632,66,1745247792655.032
7150,63.278,7568140,11,157054,4g,2337,7004209,693722f4-b371-4435-bee0-35c42560b28a,6087969,2025-04-21 15:03:14.657000+00:00,6609085,19,162373,1248630,2025-04-21 15:03:14.918000+00:00,10.0,74.921,75,1745247794655.122
7523,63.278,7967323,9,163476,4g,2437,7376915,693722f4-b371-4435-bee0-35c42560b28a,6337573,2025-04-21 15:03:16.660000+00:00,6880639,19,169242,1289212,2025-04-21 15:03:16.913000+00:00,19.0,84.06099999999999,78,1745247796658.088
7864,189.224,8327016,7,170545,4g,2534,7711171,693722f4-b371-4435-bee0-35c42560b28a,6612728,2025-04-21 15:03:18.661000+00:00,7178867,21,176281,1329773,2025-04-21 15:03:18.906000+00:00,32.0,79.529,82,1745247798657.924
8173,189.224,8660414,9,178235,4g,2630,8020134,693722f4-b371-4435-bee0-35c42560b28a,6900036,2025-04-21 15:03:20.660000+00:00,7490361,25,183726,1381716,2025-04-21 15:03:20.908000+00:00,11.0,73.547,82,1745247800654.925
8257,189.224,8747759,13,186178,4g,2652,8101711,693722f4-b371-4435-bee0-35c42560b28a,7217192,2025-04-21 15:03:22.667000+00:00,7831440,26,185168,1395216,2025-04-21 15:03:22.907000+00:00,12.0,73.547,82,1745247802658.968
8257,189.224,8747759,13,194136,4g,2652,8101711,693722f4-b371-4435-bee0-35c42560b28a,7478462,2025-04-21 15:03:24.669000+00:00,8114502,26,185168,1116173,2025-04-21 15:03:24.915000+00:00,12.0,73.547,82,1745247804659.285
8257,189.224,8747759,13,201034,4g,2652,8101711,693722f4-b371-4435-bee0-35c42560b28a,7549488,2025-04-21 15:03:26.671000+00:00,8199646,26,185168,714350,2025-04-21 15:03:26.906000+00:00,12.0,73.547,82,1745247806659.616
8257,189.224,8747759,13,209154,4g,2652,8101711,693722f4-b371-4435-bee0-35c42560b28a,7589663,2025-04-21 15:03:28.672000+00:00,8223335,26,185168,457184,2025-04-21 15:03:28.905000+00:00,12.0,73.547,82,1745247808659.316
8257,189.224,8747759,13,216033,4g,2652,8101711,693722f4-b371-4435-bee0-35c42560b28a,7605815,2025-04-21 15:03:30.670000+00:00,8223335,26,185168,292598,2025-04-21 15:03:30.902000+00:00,12.0,73.547,82,1745247810656.73
25665,150.879,27084708,24,670738,4g,9133,25029401,789689dc-e1ca-40af-be57-60a8304a23e7,49979505,2025-04-21 15:20:29.296000+00:00,52932719,247,578565,2058123,2025-04-21 15:20:30.571000+00:00,164.0,1566.33,559,1745248829232.915
25721,617.386,27154873,29,677338,4g,9211,25089494,789689dc-e1ca-40af-be57-60a8304a23e7,50095993,2025-04-21 15:20:31.275000+00:00,53064715,247,582533,2062689,2025-04-21 15:20:31.465000+00:00,277.0,2311.02,559,1745248831221.42
25838,2284.088,27299556,20,683896,4g,9337,25217727,789689dc-e1ca-40af-be57-60a8304a23e7,50209261,2025-04-21 15:20:33.277000+00:00,53193481,247,588971,1032272,2025-04-21 15:20:33.465000+00:00,390.0,1025.055,559,1745248833223.11
25898,2284.088,27370116,34,690331,4g,9371,25282477,789689dc-e1ca-40af-be57-60a8304a23e7,50266347,2025-04-21 15:20:35.275000+00:00,53264138,247,590781,1070111,2025-04-21 15:20:35.464000+00:00,393.0,1025.055,575,1745248835221.459
26214,1756.348,27742096,23,697181,4g,9590,25621650,789689dc-e1ca-40af-be57-60a8304a23e7,50323369,2025-04-21 15:20:37.273000+00:00,53335918,274,602104,706852,2025-04-21 15:20:37.553000+00:00,224.0,1415.695,598,1745248837220.128
26435,1756.348,27995491,28,704048,4g,9686,25856326,789689dc-e1ca-40af-be57-60a8304a23e7,50436411,2025-04-21 15:20:39.276000+00:00,53465969,274,607199,850947,2025-04-21 15:20:39.463000+00:00,196.0,231.277,598,1745248839222.649
26635,861.145,28224464,23,710965,4g,9794,26066343,789689dc-e1ca-40af-be57-60a8304a23e7,50676349,2025-04-21 15:20:41.274000+00:00,53726896,274,612917,2062689,2025-04-21 15:20:41.465000+00:00,149.0,562.805,598,1745248841220.341
27016,861.145,28644144,14,717805,4g,9893,26460985,789689dc-e1ca-40af-be57-60a8304a23e7,51111084,2025-04-21 15:20:43.277000+00:00,54189483,276,618067,2082280,2025-04-21 15:20:43.464000+00:00,212.0,148.178,598,1745248843223.313
27441,158.661,29080045,9,724675,4g,9991,26870034,789689dc-e1ca-40af-be57-60a8304a23e7,51566463,2025-04-21 15:20:45.278000+00:00,54673652,278,623173,2117086,2025-04-21 15:20:45.469000+00:00,371.0,165.207,598,1745248845223.715
27929,158.661,29585927,11,731569,4g,10090,27346938,789689dc-e1ca-40af-be57-60a8304a23e7,52032096,2025-04-21 15:20:47.278000+00:00,55168466,279,628270,2150259,2025-04-21 15:20:47.478000+00:00,20.0,157.272,598,1745248847223.376
28456,156.93699999999998,30148246,9,738459,4g,10190,27878603,789689dc-e1ca-40af-be57-60a8304a23e7,52507897,2025-04-21 15:20:49.277000+00:00,55674062,279,633427,2185648,2025-04-21 15:20:49.463000+00:00,13.0,186.96599999999998,598,1745248849223.501
28947,156.93699999999998,30672500,5,745231,4g,10288,28373471,789689dc-e1ca-40af-be57-60a8304a23e7,52967515,2025-04-21 15:20:51.278000+00:00,56162430,281,638913,2218660,2025-04-21 15:20:51.467000+00:00,9.0,156.616,598,1745248851224.342
29408,156.93699999999998,31179702,10,751975,4g,10375,28852262,789689dc-e1ca-40af-be57-60a8304a23e7,53443871,2025-04-21 15:20:53.279000+00:00,56668490,285,645510,2251098,2025-04-21 15:20:53.517000+00:00,16.0,175.568,615,1745248853225.057
29915,155.09,31736567,5,758713,4g,10480,29376881,789689dc-e1ca-40af-be57-60a8304a23e7,53941726,2025-04-21 15:20:55.274000+00:00,57197039,287,652883,2285014,2025-04-21 15:20:55.457000+00:00,12.0,153.946,615,1745248855220.594
30289,168.19799999999998,32145023,10,765354,4g,10581,29758832,789689dc-e1ca-40af-be57-60a8304a23e7,54443266,2025-04-21 15:20:57.277000+00:00,57728974,288,659936,2322610,2025-04-21 15:20:57.460000+00:00,23.0,193.52700000000002,626,1745248857222.948
30669,168.19799999999998,32550000,13,772034,4g,10678,30137759,789689dc-e1ca-40af-be57-60a8304a23e7,54962765,2025-04-21 15:20:59.278000+00:00,58279601,290,666626,2349720,2025-04-21 15:20:59.496000+00:00,20.0,163.025,633,1745248859224.302
31072,167.435,32989876,7,778743,4g,10777,30550306,789689dc-e1ca-40af-be57-60a8304a23e7,55476199,2025-04-21 15:21:01.274000+00:00,58823624,291,673533,2386677,2025-04-21 15:21:01.459000+00:00,15.0,169.373,633,1745248861220.128
31508,167.435,33460210,5,785612,4g,10878,30990855,789689dc-e1ca-40af-be57-60a8304a23e7,55986785,2025-04-21 15:21:03.278000+00:00,59365127,291,681684,2416526,2025-04-21 15:21:03.473000+00:00,10.0,170.044,633,1745248863223.972
31913,155.365,33892080,7,793501,4g,10974,31395739,789689dc-e1ca-40af-be57-60a8304a23e7,56461269,2025-04-21 15:21:05.280000+00:00,59870264,292,688382,2448790,2025-04-21 15:21:05.463000+00:00,11.0,177.97899999999998,633,1745248865224.483
32308,155.365,34313260,9,801681,4g,11077,31789131,789689dc-e1ca-40af-be57-60a8304a23e7,56881488,2025-04-21 15:21:07.279000+00:00,60319105,292,695900,2478252,2025-04-21 15:21:07.465000+00:00,21.0,163.513,634,1745248867224.793
32673,163.254,34701746,8,809781,4g,11176,32151325,789689dc-e1ca-40af-be57-60a8304a23e7,57308206,2025-04-21 15:21:09.276000+00:00,60774495,293,703110,2514533,2025-04-21 15:21:09.479000+00:00,21.0,152.31300000000002,634,1745248869221.907
33100,163.254,35158826,6,817234,4g,11276,32580306,789689dc-e1ca-40af-be57-60a8304a23e7,57732134,2025-04-21 15:21:11.277000+00:00,61226516,293,710041,2554774,2025-04-21 15:21:11.464000+00:00,12.0,158.99699999999999,635,1745248871222.041
33476,163.254,35569720,4,823939,4g,11376,32964628,789689dc-e1ca-40af-be57-60a8304a23e7,58164218,2025-04-21 15:21:13.279000+00:00,61685881,293,717213,2587052,2025-04-21 15:21:13.465000+00:00,18.0,171.52399999999997,635,1745248873224.271
33953,156.464,36084628,4,830578,4g,11476,33449002,789689dc-e1ca-40af-be57-60a8304a23e7,58582751,2025-04-21 15:21:15.277000+00:00,62131613,293,724513,2621515,2025-04-21 15:21:15.464000+00:00,10.0,149.658,635,1745248875222.475
34418,156.464,36590676,6,837770,4g,11576,33925250,789689dc-e1ca-40af-be57-60a8304a23e7,59012967,2025-04-21 15:21:17.280000+00:00,62589579,293,731969,2656014,2025-04-21 15:21:17.465000+00:00,10.0,154.587,636,1745248877224.738
34869,156.464,37087238,8,845882,4g,11673,34392304,789689dc-e1ca-40af-be57-60a8304a23e7,59441204,2025-04-21 15:21:19.279000+00:00,63046596,296,739285,2689345,2025-04-21 15:21:19.463000+00:00,15.0,165.695,643,1745248879223.436
35318,157.42499999999998,37577633,8,854050,4g,11773,34853049,789689dc-e1ca-40af-be57-60a8304a23e7,59864579,2025-04-21 15:21:21.278000+00:00,63498717,296,746849,2719553,2025-04-21 15:21:21.469000+00:00,14.0,159.225,643,1745248881222.641
35771,157.42499999999998,38064573,12,862150,4g,11868,35310986,789689dc-e1ca-40af-be57-60a8304a23e7,60291239,2025-04-21 15:21:23.277000+00:00,63954081,300,753958,2734118,2025-04-21 15:21:23.493000+00:00,18.0,260.712,652,1745248883221.517
36238,157.42499999999998,38578131,11,870250,4g,11969,35793569,789689dc-e1ca-40af-be57-60a8304a23e7,60797055,2025-04-21 15:21:25.275000+00:00,64491673,300,762101,2751261,2025-04-21 15:21:25.457000+00:00,19.0,160.446,659,1745248885220.304
36670,150.20799999999997,39049604,7,878350,4g,12068,36235446,789689dc-e1ca-40af-be57-60a8304a23e7,61339849,2025-04-21 15:21:27.275000+00:00,65067369,301,770147,2788226,2025-04-21 15:21:27.458000+00:00,17.0,154.968,659,1745248887219.765
37193,150.20799999999997,39618767,14,886450,4g,12165,36771976,789689dc-e1ca-40af-be57-60a8304a23e7,61873480,2025-04-21 15:21:29.276000+00:00,65633744,303,777964,2819971,2025-04-21 15:21:29.482000+00:00,17.0,292.892,659,1745248889220.159
37701,150.20799999999997,40168131,15,894550,4g,12264,37289031,789689dc-e1ca-40af-be57-60a8304a23e7,62401840,2025-04-21 15:21:31.275000+00:00,66194352,305,786063,2857649,2025-04-21 15:21:31.457000+00:00,20.0,145.59900000000002,659,1745248891220.298
38223,150.20799999999997,40735342,7,902650,4g,12364,37823375,789689dc-e1ca-40af-be57-60a8304a23e7,62935489,2025-04-21 15:21:33.277000+00:00,66761045,305,794138,2892648,2025-04-21 15:21:33.460000+00:00,8.0,158.676,660,1745248893222.235
38737,151.184,41302617,11,910750,4g,12464,38358028,789689dc-e1ca-40af-be57-60a8304a23e7,63481060,2025-04-21 15:21:35.276000+00:00,67339870,305,802256,2924113,2025-04-21 15:21:35.465000+00:00,13.0,226.715,660,1745248895220.55
39246,151.184,41862030,9,918850,4g,12563,38885134,789689dc-e1ca-40af-be57-60a8304a23e7,63973177,2025-04-21 15:21:37.276000+00:00,67863411,306,810201,2952167,2025-04-21 15:21:37.461000+00:00,14.0,153.62499999999997,661,1745248897220.501
39752,160.56799999999998,42411672,5,926950,4g,12663,39402726,789689dc-e1ca-40af-be57-60a8304a23e7,64396436,2025-04-21 15:21:39.277000+00:00,68315472,306,818301,2958818,2025-04-21 15:21:39.466000+00:00,9.0,158.47799999999998,661,1745248899221.415
40258,160.56799999999998,42962980,5,935050,4g,12763,39921694,789689dc-e1ca-40af-be57-60a8304a23e7,64832200,2025-04-21 15:21:41.275000+00:00,68780450,306,826481,2958818,2025-04-21 15:21:41.486000+00:00,8.0,147.98,661,1745248901220.232
40819,149.918,43576304,5,943150,4g,12855,40501616,789689dc-e1ca-40af-be57-60a8304a23e7,65201273,2025-04-21 15:21:43.279000+00:00,69176852,314,833905,2383992,2025-04-21 15:21:43.467000+00:00,32.0,151.016,704,1745248903222.002
41473,149.918,44283477,3,951250,4g,12955,41170724,789689dc-e1ca-40af-be57-60a8304a23e7,65628566,2025-04-21 15:21:45.278000+00:00,69633033,314,841978,2651173,2025-04-21 15:21:45.463000+00:00,11.0,151.29099999999997,704,1745248905222.46
42167,147.583,45037540,4,959349,4g,13055,41885412,789689dc-e1ca-40af-be57-60a8304a23e7,66057019,2025-04-21 15:21:47.278000+00:00,70090579,314,850139,2895383,2025-04-21 15:21:47.458000+00:00,8.0,149.399,704,1745248907221.996
42919,147.583,45851999,4,967450,4g,13155,42658030,789689dc-e1ca-40af-be57-60a8304a23e7,66484599,2025-04-21 15:21:49.278000+00:00,70547520,314,858228,2895383,2025-04-21 15:21:49.460000+00:00,10.0,148.178,704,1745248909222.382
43665,147.583,46664264,5,975550,4g,13255,43429078,789689dc-e1ca-40af-be57-60a8304a23e7,66911268,2025-04-21 15:21:51.278000+00:00,71003409,314,866333,2910868,2025-04-21 15:21:51.458000+00:00,9.0,152.206,705,1745248911222.438
44389,153.534,47452586,4,983650,4g,13355,44177485,789689dc-e1ca-40af-be57-60a8304a23e7,67339354,2025-04-21 15:21:53.278000+00:00,71460467,314,873820,2910868,2025-04-21 15:21:53.460000+00:00,11.0,144.257,705,1745248913222.01
44952,153.534,48062052,4,991750,4g,13455,44753114,789689dc-e1ca-40af-be57-60a8304a23e7,67766134,2025-04-21 15:21:55.278000+00:00,71916187,314,881217,2922828,2025-04-21 15:21:55.463000+00:00,7.0,144.50099999999998,705,1745248915222.125
45351,153.534,48495464,5,999850,4g,13555,45158541,789689dc-e1ca-40af-be57-60a8304a23e7,68190885,2025-04-21 15:21:57.279000+00:00,72369670,314,889208,2922828,2025-04-21 15:21:57.461000+00:00,9.0,179.688,705,1745248917223.006
45755,153.534,48937691,7,1007950,4g,13655,45572533,789689dc-e1ca-40af-be57-60a8304a23e7,68615242,2025-04-21 15:21:59.279000+00:00,72822489,314,897353,2922828,2025-04-21 15:21:59.469000+00:00,7.0,150.772,705,1745248919222.763
46171,159.62199999999999,49394558,8,1016050,4g,13755,46000885,789689dc-e1ca-40af-be57-60a8304a23e7,69045248,2025-04-21 15:22:01.288000+00:00,73281156,314,905408,2922828,2025-04-21 15:22:01.474000+00:00,5.0,153.091,705,1745248921224.711
46552,159.62199999999999,49812625,28,1024150,4g,13847,46392671,789689dc-e1ca-40af-be57-60a8304a23e7,69472081,2025-04-21 15:22:03.280000+00:00,73736550,319,912933,2930169,2025-04-21 15:22:03.482000+00:00,35.0,241.66899999999998,730,1745248923224.169
46860,289.047,50143011,32,1032250,4g,13938,46699260,789689dc-e1ca-40af-be57-60a8304a23e7,70106805,2025-04-21 15:22:05.277000+00:00,74407426,328,920224,3088806,2025-04-21 15:22:05.565000+00:00,146.0,225.23499999999999,742,1745248925220.195
47143,283.325,50434634,29,1040350,4g,14021,46968454,789689dc-e1ca-40af-be57-60a8304a23e7,70756570,2025-04-21 15:22:07.281000+00:00,75094289,343,927037,2382755,2025-04-21 15:22:07.502000+00:00,77.0,144.80599999999998,763,1745248927224.59
47312,283.325,50587828,41,1048450,4g,14089,47106421,789689dc-e1ca-40af-be57-60a8304a23e7,71336077,2025-04-21 15:22:09.280000+00:00,75708864,357,932440,3518424,2025-04-21 15:22:09.652000+00:00,48.0,201.096,799,1745248929223.913
47403,273.087,50672757,4,1056218,4g,14184,47175345,789689dc-e1ca-40af-be57-60a8304a23e7,71797775,2025-04-21 15:22:11.280000+00:00,76201902,385,939539,2132528,2025-04-21 15:22:11.468000+00:00,41.0,467.95699999999994,848,1745248931223.637
47497,273.087,50726677,4,1062943,4g,14284,47212176,789689dc-e1ca-40af-be57-60a8304a23e7,72174145,2025-04-21 15:22:13.278000+00:00,76604795,385,947114,2307483,2025-04-21 15:22:13.459000+00:00,56.0,146.301,848,1745248933222.236
47571,169.49499999999998,50769629,5,1069575,4g,14383,47239371,789689dc-e1ca-40af-be57-60a8304a23e7,72678984,2025-04-21 15:22:15.281000+00:00,77140470,386,954177,2707052,2025-04-21 15:22:15.462000+00:00,7.0,140.701,848,1745248935224.591
47646,169.49499999999998,50832836,3,1076160,4g,14483,47287185,789689dc-e1ca-40af-be57-60a8304a23e7,73338056,2025-04-21 15:22:17.279000+00:00,77835383,386,960784,3161808,2025-04-21 15:22:17.462000+00:00,5.0,143.463,848,1745248937222.369
47727,169.49499999999998,50916836,6,1082702,4g,14583,47355545,789689dc-e1ca-40af-be57-60a8304a23e7,74034389,2025-04-21 15:22:19.281000+00:00,78568850,386,967080,3686740,2025-04-21 15:22:19.465000+00:00,8.0,146.86599999999999,849,1745248939224.402
47818,148.651,51017038,5,1089181,4g,14683,47438802,789689dc-e1ca-40af-be57-60a8304a23e7,74782812,2025-04-21 15:22:21.282000+00:00,79355492,386,974609,4290328,2025-04-21 15:22:21.472000+00:00,6.0,146.011,849,1745248941224.686
47923,148.651,51125193,6,1095693,4g,14783,47528879,789689dc-e1ca-40af-be57-60a8304a23e7,75430906,2025-04-21 15:22:23.282000+00:00,80038718,386,982789,4804318,2025-04-21 15:22:23.463000+00:00,7.0,145.69099999999997,849,1745248943224.881
48062,148.651,51248676,6,1102178,4g,14882,47633679,789689dc-e1ca-40af-be57-60a8304a23e7,75961403,2025-04-21 15:22:25.283000+00:00,80599788,387,990728,4804318,2025-04-21 15:22:25.468000+00:00,43.0,140.64,852,1745248945225.468
48174,146.057,51357323,5,1108707,4g,14982,47724188,789689dc-e1ca-40af-be57-60a8304a23e7,76498110,2025-04-21 15:22:27.281000+00:00,81167210,387,998828,4804318,2025-04-21 15:22:27.463000+00:00,8.0,143.52399999999997,852,1745248947223.745
